1001
0,3
1,3
2,3
3,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,3
16,3
17,3
18,3
19,3
20,3
21,3
22,3
23,3
24,3
25,3
26,3
27,3
28,3
29,3
30,3
31,3
32,3
33,3
34,3
35,3
36,3
37,3
38,3
39,3
40,3
41,3
42,3
43,3
44,3
45,3
46,3
47,3
48,3
49,3
50,3
51,3
52,3
53,3
54,3
55,3
56,3
57,3
58,3
59,3
60,3
61,3
62,3
63,3
64,3
65,3
66,3
67,3
68,3
69,3
70,3
71,3
72,3
73,3
74,3
75,3
76,3
77,3
78,3
79,3
80,3
81,3
82,3
83,3
84,3
85,3
86,3
87,3
88,3
89,3
90,3
91,3
92,3
93,3
94,3
95,3
96,3
97,3
98,3
99,3
100,-0
101,-0.25
102,-0.397768241877459
103,-0.521928784946421
104,-0.63287829698514
105,-0.734936660414832
106,-0.830426780693505
107,-0.920779614009831
108,-1.00695555005672
109,-1.08963862622259
110,-1.169337853218
111,-1.24644496534003
112,-1.32126960225766
113,-1.39406188945498
114,-1.46502755288518
115,-1.53433839273157
116,-1.60213975517924
117,-1.6685559961141
118,-1.73369456253732
119,-1.79764909857799
120,-1.86050184814114
121,-1.92232554057434
122,-1.98318488984126
123,-2.04313780033325
124,-2.10223634694463
125,-2.16052757928682
126,-2.2180541873475
127,-2.27485505686017
128,-2.3309657360527
129,-2.38641883056641
130,-2.4412443396877
131,-2.49546994427326
132,-2.54912125463852
133,-2.60222202505003
134,-2.65479434019359
135,-2.70685877799377
136,-2.75843455237192
137,-2.8095396389016
138,-2.86019088581587
139,-2.91040411241339
140,-2.96019419657946
141,-3.00957515286714
142,-3.05856020236157
143,-3.10716183536657
144,-3.15539186780041
145,-3.20326149206014
146,-3.25078132300775
147,-3.29796143964151
148,-3.34481142294024
149,-3.39134039030437
150,-3.43755702696273
151,-3.48346961466758
152,-3.52908605796061
153,-3.57441390825797
154,-3.61946038597327
155,-3.66423240087154
156,-3.70873657082513
157,-3.75297923912336
158,-3.79696649047065
159,-3.8407041657935
160,-3.8841978759635
161,-3.92745301453258
162,-3.97047476956647
163,-4.01326813465375
164,-4.05583791916012
165,-4.09818875779052
166,-4.14032511951581
167,-4.18225131591507
168,-4.22397150898014
169,-4.26548971842415
170,-4.3068098285326
171,-4.34793559459144
172,-4.38887064892406
173,-4.42961850656599
174,-4.47018257060369
175,-4.51056613720161
176,-4.55077240033964
177,-4.59080445628117
178,-4.63066530779041
179,-4.67035786811606
180,-4.70988496475708
181,-4.749249343025
182,-4.78845366941619
183,-4.8275005348064
184,-4.86639245747891
185,-4.90513188599695
186,-4.94372120193001
187,-4.98216272244313
188,-5.02045870275761
189,-5.05861133849075
190,-5.09662276788211
191,-5.13449507391268
192,-5.1722302863235
193,-5.20983038353943
194,-5.24729729450343
195,-5.28463290042656
196,-5.32183903645832
197,-5.35891749328177
198,-5.39587001863755
199,-5.4326983187807
200,-5.46940405987388
201,-5.50598886932027
202,-5.5424543370395
203,-5.5788020166895
204,-5.61503342683698
205,-5.65115005207937
206,-5.68715334412044
207,-5.72304472280217
208,-5.75882557709479
209,-5.79449726604735
210,-5.83006111970037
211,-5.86551843996287
212,-5.900870501455
213,-5.93611855231828
214,-5.97126381499481
215,-6.00630748697691
216,-6.04125074152855
217,-6.07609472837995
218,-6.11084057439645
219,-6.14548938422291
220,-6.18004224090465
221,-6.21450020648607
222,-6.24886432258781
223,-6.28313561096354
224,-6.31731507403706
225,-6.35140369542079
226,-6.38540244041621
227,-6.41931225649723
228,-6.45313407377701
229,-6.48686880545907
230,-6.52051734827322
231,-6.55408058289707
232,-6.58755937436354
233,-6.62095457245505
234,-6.65426701208492
235,-6.68749751366642
236,-6.72064688347003
237,-6.7537159139693
238,-6.78670538417582
239,-6.81961605996369
240,-6.8524486943839
241,-6.88520402796896
242,-6.91788278902825
243,-6.95048569393428
244,-6.98301344740042
245,-7.01546674275017
246,-7.04784626217844
247,-7.08015267700512
248,-7.11238664792116
249,-7.14454882522744
250,-7.17663984906675
251,-7.20866034964904
252,-7.24061094747026
253,-7.27249225352491
254,-7.30430486951267
255,-7.33604938803911
256,-7.36772639281094
257,-7.3993364588257
258,-7.43088015255633
259,-7.46235803213067
260,-7.49377064750601
261,-7.52511854063899
262,-7.55640224565093
263,-7.58762228898871
264,-7.61877918958139
265,-7.64987345899275
266,-7.68090560156974
267,-7.71187611458715
268,-7.74278548838846
269,-7.77363420652312
270,-7.80442274588029
271,-7.83515157681918
272,-7.86582116329608
273,-7.89643196298821
274,-7.92698442741448
275,-7.95747900205325
276,-7.98791612645713
277,-8.01829623436502
278,-8.04861975381139
279,-8.07888710723289
280,-8.10909871157239
281,-8.13925497838054
282,-8.16935631391488
283,-8.19940311923659
284,-8.22939579030499
285,-8.25933471806974
286,-8.28922028856099
287,-8.31905288297737
288,-8.34883287777191
289,-8.37856064473608
290,-8.40823655108181
291,-8.43786095952171
292,-8.46743422834744
293,-8.49695671150631
294,-8.5264287586762
295,-8.55585071533876
296,-8.585222922851
297,-8.61454571851536
298,-8.64381943564812
299,-8.67304440364645
300,-8.70222094805389
301,-8.73134939062449
302,-8.76043004938553
303,-8.78946323869891
304,-8.81844926932121
305,-8.84738844846253
306,-8.87628107984402
307,-8.90512746375427
308,-8.93392789710445
309,-8.96268267348234
310,-8.99139208320529
311,-9.02005641337198
312,-9.04867594791321
313,-9.07725096764161
314,-9.10578175030036
315,-9.13426857061091
316,-9.16271170031977
317,-9.19111140824428
318,-9.21946796031759
319,-9.24778161963266
320,-9.2760526464854
321,-9.304281298417
322,-9.3324678302554
323,-9.36061249415594
324,-9.38871553964126
325,-9.41677721364043
326,-9.44479776052724
327,-9.4727774221579
328,-9.5007164379079
329,-9.52861504470823
330,-9.5564734770809
331,-9.58429196717378
332,-9.61207074479483
333,-9.63981003744564
334,-9.66751007035436
335,-9.69517106650808
336,-9.72279324668448
337,-9.75037682948308
338,-9.77792203135575
339,-9.80542906663677
340,-9.83289814757231
341,-9.86032948434939
342,-9.88772328512429
343,-9.9150797560505
344,-9.94239910130614
345,-9.9696815231209
346,-9.99692722180249
347,-10.0241363957627
348,-10.0513092415428
349,-10.0784459538388
350,-10.1055467255261
351,-10.1326117476836
352,-10.1596412096176
353,-10.1866352988852
354,-10.2135942013173
355,-10.2405181010413
356,-10.2674071805032
357,-10.2942616204895
358,-10.3210816001488
359,-10.3478672970125
360,-10.3746188870164
361,-10.4013365445204
362,-10.4280204423287
363,-10.4546707517098
364,-10.4812876424158
365,-10.5078712827017
366,-10.5344218393439
367,-10.5609394776587
368,-10.5874243615208
369,-10.613876653381
370,-10.6402965142839
371,-10.6666841038851
372,-10.6930395804684
373,-10.7193631009625
374,-10.7456548209575
375,-10.7719148947214
376,-10.7981434752156
377,-10.8243407141112
378,-10.8505067618042
379,-10.8766417674307
380,-10.9027458788823
381,-10.9288192428204
382,-10.9548620046913
383,-10.9808743087399
384,-11.0068562980244
385,-11.0328081144301
