1189
-400,-2.25255681818182,-102.252556818182
-399,-2.25255681818182,-102.252556818182
-398,-2.25255681818182,-102.252556818182
-397,-2.25255681818182,-102.252556818182
-396,-2.25255681818182,-102.252556818182
-395,-2.25255681818182,-102.252556818182
-394,-2.25255681818182,-102.252556818182
-393,-2.25255681818182,-102.252556818182
-392,-2.25255681818182,-102.252556818182
-391,-2.25255681818182,-102.252556818182
-390,-2.25255681818182,-102.252556818182
-389,-2.25255681818182,-102.252556818182
-388,-2.25255681818182,-102.252556818182
-387,-2.25255681818182,-102.252556818182
-386,-2.25255681818182,-102.252556818182
-385,-2.25255681818182,-102.252556818182
-384,-2.25255681818182,-102.252556818182
-383,-2.25255681818182,-102.252556818182
-382,-2.25255681818182,-102.252556818182
-381,-2.25255681818182,-102.252556818182
-380,-2.25255681818182,-102.252556818182
-379,-2.25255681818182,-102.252556818182
-378,-2.25255681818182,-102.252556818182
-377,-2.25255681818182,-102.252556818182
-376,-2.25255681818182,-102.252556818182
-375,-2.25255681818182,-102.252556818182
-374,-2.25255681818182,-102.252556818182
-373,-2.25255681818182,-102.252556818182
-372,-2.25255681818182,-102.252556818182
-371,-2.25255681818182,-102.252556818182
-370,-2.25255681818182,-102.252556818182
-369,-2.25255681818182,-102.252556818182
-368,-2.25255681818182,-102.252556818182
-367,-2.25255681818182,-102.252556818182
-366,-2.25255681818182,-102.252556818182
-365,-2.25255681818182,-102.252556818182
-364,-2.25255681818182,-102.252556818182
-363,-2.25255681818182,-102.252556818182
-362,-2.25255681818182,-102.252556818182
-361,-2.25255681818182,-102.252556818182
-360,-2.25255681818182,-102.252556818182
-359,-2.25255681818182,-102.252556818182
-358,-2.25255681818182,-102.252556818182
-357,-2.25255681818182,-102.252556818182
-356,-2.25255681818182,-102.252556818182
-355,-2.25255681818182,-102.252556818182
-354,-2.25255681818182,-102.252556818182
-353,-2.25255681818182,-102.252556818182
-352,-2.25255681818182,-102.252556818182
-351,-2.25255681818182,-102.252556818182
-350,-2.25255681818182,-102.252556818182
-349,-2.25255681818182,-102.252556818182
-348,-2.25255681818182,-102.252556818182
-347,-2.25255681818182,-102.252556818182
-346,-2.25255681818182,-102.252556818182
-345,-2.25255681818182,-102.252556818182
-344,-2.25255681818182,-102.252556818182
-343,-2.25255681818182,-102.252556818182
-342,-2.25255681818182,-102.252556818182
-341,-2.25255681818182,-102.252556818182
-340,-2.25255681818182,-102.252556818182
-339,-2.25255681818182,-102.252556818182
-338,-2.25255681818182,-102.252556818182
-337,-2.25255681818182,-102.252556818182
-336,-2.25255681818182,-102.252556818182
-335,-2.25255681818182,-102.252556818182
-334,-2.25255681818182,-102.252556818182
-333,-2.25255681818182,-102.252556818182
-332,-2.25255681818182,-102.252556818182
-331,-2.25255681818182,-102.252556818182
-330,-2.25255681818182,-102.252556818182
-329,-2.25255681818182,-102.252556818182
-328,-2.25255681818182,-102.252556818182
-327,-2.25255681818182,-102.252556818182
-326,-2.25255681818182,-102.252556818182
-325,-2.25255681818182,-102.252556818182
-324,-2.25255681818182,-102.252556818182
-323,-2.25255681818182,-102.252556818182
-322,-2.25255681818182,-102.252556818182
-321,-2.25255681818182,-102.252556818182
-320,-2.25255681818182,-102.252556818182
-319,-2.25255681818182,-102.252556818182
-318,-2.25255681818182,-102.252556818182
-317,-2.25255681818182,-102.252556818182
-316,-2.25255681818182,-102.252556818182
-315,-2.25255681818182,-102.252556818182
-314,-2.25255681818182,-102.252556818182
-313,-2.25255681818182,-102.252556818182
-312,-2.25255681818182,-102.252556818182
-311,-2.25255681818182,-102.252556818182
-310,-2.25255681818182,-102.252556818182
-309,-2.25255681818182,-102.252556818182
-308,-2.25255681818182,-102.252556818182
-307,-2.25255681818182,-102.252556818182
-306,-2.25255681818182,-102.252556818182
-305,-2.25255681818182,-102.252556818182
-304,-2.25255681818182,-102.252556818182
-303,-2.25255681818182,-102.252556818182
-302,-2.25255681818182,-102.252556818182
-301,-2.25255681818182,-102.252556818182
-300,-2.25255681818182,-102.252556818182
-299,-2.25255681818182,-102.252556818182
-298,-2.25255681818182,-102.252556818182
-297,-2.25255681818182,-102.252556818182
-296,-2.25255681818182,-102.252556818182
-295,-2.25255681818182,-102.252556818182
-294,-2.25255681818182,-102.252556818182
-293,-2.25255681818182,-102.252556818182
-292,-2.25255681818182,-102.252556818182
-291,-2.25255681818182,-102.252556818182
-290,-2.25255681818182,-102.252556818182
-289,-2.25255681818182,-102.252556818182
-288,-2.25255681818182,-102.252556818182
-287,-2.25255681818182,-102.252556818182
-286,-2.25255681818182,-102.252556818182
-285,-2.25255681818182,-102.252556818182
-284,-2.25255681818182,-102.252556818182
-283,-2.25255681818182,-102.252556818182
-282,-2.25255681818182,-102.252556818182
-281,-2.25255681818182,-102.252556818182
-280,-2.25255681818182,-102.252556818182
-279,-2.25255681818182,-102.252556818182
-278,-2.25255681818182,-102.252556818182
-277,-2.25255681818182,-102.252556818182
-276,-2.25255681818182,-102.252556818182
-275,-2.25255681818182,-102.252556818182
-274,-2.25255681818182,-102.252556818182
-273,-2.25255681818182,-102.252556818182
-272,-2.25255681818182,-102.252556818182
-271,-2.25255681818182,-102.252556818182
-270,-2.25255681818182,-102.252556818182
-269,-2.25255681818182,-102.252556818182
-268,-2.25255681818182,-102.252556818182
-267,-2.25255681818182,-102.252556818182
-266,-2.25255681818182,-102.252556818182
-265,-2.25255681818182,-102.252556818182
-264,-2.25255681818182,-102.252556818182
-263,-2.25255681818182,-102.252556818182
-262,-2.25255681818182,-102.252556818182
-261,-2.25255681818182,-102.252556818182
-260,-2.25255681818182,-102.252556818182
-259,-2.25255681818182,-102.252556818182
-258,-2.25255681818182,-102.252556818182
-257,-2.25255681818182,-102.252556818182
-256,-2.25255681818182,-102.252556818182
-255,-2.25255681818182,-102.252556818182
-254,-2.25255681818182,-102.252556818182
-253,-2.25255681818182,-102.252556818182
-252,-2.25255681818182,-102.252556818182
-251,-2.25255681818182,-102.252556818182
-250,-2.25255681818182,-102.252556818182
-249,-2.25255681818182,-102.252556818182
-248,-2.25255681818182,-102.252556818182
-247,-2.25255681818182,-102.252556818182
-246,-2.25255681818182,-102.252556818182
-245,-2.25255681818182,-102.252556818182
-244,-2.25255681818182,-102.252556818182
-243,-2.25255681818182,-102.252556818182
-242,-2.25255681818182,-102.252556818182
