56
-199.29435483871,-2.22869318181819,-102.228693181818
-178.125,-1.51278409090909,-101.512784090909
-154.133064516129,-2.46732954545455,-102.467329545455
-113.20564516129,-2.70596590909091,-102.705965909091
-82.1572580645161,-3.72017045454546,-103.720170454545
-63.8104838709677,-3.36221590909091,-103.362215909091
-34.1733870967742,-2.28835227272727,-102.288352272727
-4.53629032258064,-0.856534090909086,-100.856534090909
20.866935483871,0.217329545454547,-99.7826704545455
39.2137096774194,0.575284090909093,-99.4247159090909
53.6693823195719,-1.1392535343903,-101.13925353439
63.4733310025327,-1.68927325235894,-101.689273252359
65.8398013742818,-0.919245647202846,-100.919245647203
69.3895069319055,-0.314223957437338,-100.314223957437
73.9534140774218,-0.570899825822707,-100.570899825823
75.9818172532068,-0.974247618999712,-100.974247619
79.7005564088126,-1.7076072429579,-101.707607242958
81.8979931825796,-2.56930480110878,-102.569304801109
91.7019418655404,-3.33933240626488,-103.339332406265
96.0968154130745,-3.65101024644711,-103.651010246447
102.520092136394,-3.77934818063979,-103.77934818064
111.478872829444,-4.16436198321784,-104.164361983218
118.169520306804,-4.02600099190784,-104.026000991908
139.788811178273,-4.8797799782436,-104.879779978244
151.389406280038,-5.78378125789322,-105.783781257893
169.669131771585,-6.74447602692626,-106.744476026926
180.918193688448,-7.9718972821974,-107.971897282197
196.034120639231,-10.4618089714617,-10.4618089714617
227.672107280406,-10.8826391161261,-10.8826391161261
262.473892585698,-11.4086767969566,-11.4086767969566
290.948080562755,-10.9527774735701,-10.9527774735701
321.179934464322,-11.7944377628989,-11.7944377628989
358.090918879025,-13.4426891628344,-13.4426891628344
399.327956989247,-14.9261363636364,-14.9261363636364
446.370967741935,-15.6420454545454,-15.6420454545454
496.03245762617,-15.8401239989035,-15.8401239989035
521.639784946236,-16.1988636363636,-16.1988636363636
550.203746074879,-16.6483480351168,-16.6483480351168
572.50957073023,-16.917756047188,-16.917756047188
589.026090930384,-17.430691844795,-17.430691844795
604.448975406369,-18.1913204655425,-18.1913204655425
622.442340628352,-18.6259653916839,-18.6259653916839
636.579984731339,-19.0606103178253,-19.0606103178253
660.999551818316,-19.4952552439667,-19.4952552439667
687.231182795699,-19.6988636363636,-19.6988636363636
711.693548387097,-20.4943181818182,-20.4943181818182
739.91935483871,-21.6079545454545,-21.6079545454545
779.435483870968,-22.2443181818182,-22.2443181818182
811.424731182796,-23.4375,-23.4375
845.295698924731,-23.9943181818182,-23.9943181818182
882.930107526882,-24.3125,-24.3125
920.564516129032,-24.2329545454545,-24.2329545454545
952.446760106593,-24.556224370839,-24.556224370839
967.869644582579,-25.1538611442835,-25.1538611442835
982.007288685565,-25.8058285334956,-25.8058285334956
997.715053763441,-26.5397727272727,-26.5397727272727
